"","CB62_E8","CB62_L4i","E32C1_E8","E32C1_L4i","E32C4_E8","E32C4_L4i","E32C6_E8","E32C6_L4i","E5C3_E8","E5C3_L4i","H9_E8","H9_L4i","RUES01_E8","RUES01_L4i","RUES02_E8","RUES02_L4i"
"ENSG00000234882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223389",0,0,0,0,0,0,2,0,1,0,4,0,0,0,2,0
"ENSG00000226840",3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"ENSG00000203909",94,46,252,785,250,294,48,522,122,62,60,1095,108,143,195,577
"ENSG00000203908",2,14,16,206,16,130,12,180,4,36,4,336,4,24,16,123
"ENSG00000231332",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000235174",115,137,193,185,182,159,51,149,61,69,122,71,89,69,249,290
"ENSG00000224221",0,0,2,0,2,0,2,4,3,0,1,0,0,0,9,2
"ENSG00000080007",37,4,27,36,22,17,4,55,22,0,10,22,12,10,28,19
"ENSG00000250686",2,0,5,7,7,4,2,3,8,0,23,6,8,1,37,6
"ENSG00000112232",738,220,1116,627,1653,638,465,413,331,304,995,254,297,273,2235,1116
"ENSG00000287679",0,0,0,0,6,3,6,0,0,0,7,0,1,2,4,0
"ENSG00000112599",169,27,220,125,261,109,97,236,52,37,481,146,240,52,917,217
"ENSG00000048544",4457,3053,6488,6640,10167,7719,3122,5164,1642,2214,6423,2288,2880,3458,11688,9658
"ENSG00000233941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000112297",2759,1462,5882,4212,7214,4098,1979,2728,1512,613,5172,2005,1430,1793,12185,5424
"ENSG00000207499",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000202386",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000282408",0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"ENSG00000200314",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"ENSG00000130347",2573,1594,4254,4261,4753,3451,1249,2781,1057,880,3087,1336,1678,1999,6182,5544
"ENSG00000200295",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"ENSG00000130348",4019,2965,6805,6098,8936,7116,2767,4259,2088,2233,5695,2257,2698,3302,9636,8318
"ENSG00000216977",0,0,2,0,2,2,0,4,0,4,6,0,0,10,0,3
"ENSG00000229654",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"ENSG00000202285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000207577",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000212587",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ENSG00000199360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213149",19,2,34,9,57,14,8,8,21,10,42,0,13,4,59,19
"ENSG00000271607",0,0,0,0,1,0,0,0,0,0,3,0,0,3,4,1
"ENSG00000123505",18744,16937,33756,29274,46295,45402,17349,23491,8385,16871,27975,10099,10728,16056,58276,43497
"ENSG00000219329",0,4,6,1,0,2,0,0,0,5,5,0,0,0,11,4
"ENSG00000155115",4442,5155,8593,8875,12899,12986,3837,7011,1741,4566,6750,2374,3801,4862,11523,12869
"ENSG00000197498",4897,5954,8407,10802,11485,12943,3652,7733,2014,4959,7790,3164,3012,5650,12500,12486
"ENSG00000218803",0,0,0,0,0,0,0,2,0,0,2,0,0,0,4,0
"ENSG00000200594",0,1,5,2,4,0,2,0,0,2,0,1,0,0,3,0
"ENSG00000218757",0,0,0,0,6,0,0,0,0,2,1,0,0,0,0,2
"ENSG00000264814",0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,2
"ENSG00000238963",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"ENSG00000274451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235381",88,73,221,199,212,147,72,195,38,63,175,78,102,139,505,477
"ENSG00000029639",2800,1714,3119,3501,4683,2816,1166,2735,1102,1155,3342,1427,1325,1441,5770,4552
"ENSG00000171217",2,2,24,11,18,21,12,13,2,4,25,10,10,14,34,33
"ENSG00000232529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000074771",13,0,8,0,19,0,2,0,1,0,35,0,5,0,6,0
"ENSG00000202241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237775",0,0,5,0,0,0,2,2,0,1,1,0,0,0,4,0
"ENSG00000284370",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213780",44,3,51,26,75,37,15,27,12,20,82,24,22,14,59,69
"ENSG00000288473",2,0,4,2,6,4,4,9,3,2,20,8,2,1,28,7
"ENSG00000196260",0,1,1,3,2,0,0,0,0,0,2,2,0,0,4,2
"ENSG00000252761",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000168631",26,10,44,48,52,42,22,34,16,12,55,18,26,26,79,54
"ENSG00000233529",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000275906",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204544",0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0
"ENSG00000222895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204542",4,0,0,0,2,0,2,0,0,0,10,0,4,0,0,0
"ENSG00000204540",44,9,45,14,72,13,25,9,5,15,67,5,18,0,87,16
"ENSG00000204539",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204538",79,13,51,9,115,24,39,19,31,34,97,13,12,0,75,16
"ENSG00000238211",0,0,0,0,0,1,2,0,4,0,0,0,0,0,1,0
"ENSG00000204528",7,0,5,0,0,0,0,1,1,2,5,0,1,0,5,2
"ENSG00000272501",32,22,36,43,62,40,21,58,7,22,29,15,8,37,179,85
"ENSG00000271821",0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
"ENSG00000255726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000255899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000137411",17,5,91,33,84,48,36,29,10,18,143,23,22,18,191,29
"ENSG00000281832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000216624",2,2,14,8,4,2,2,8,4,2,4,6,2,6,15,18
"ENSG00000287824",2,1,0,2,4,9,0,4,1,2,0,0,2,5,1,2
"ENSG00000231297",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ENSG00000276643",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000201292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000280991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233365",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"ENSG00000213536",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ENSG00000176381",41,22,56,16,98,17,8,10,31,12,52,19,18,24,68,40
"ENSG00000198818",4369,2344,5126,4642,7550,5339,2056,4101,1998,1855,5171,1846,1988,2295,9654,5073
"ENSG00000233231",11,4,29,7,8,5,8,14,2,6,47,7,2,8,69,24
"ENSG00000060762",467,545,798,993,1082,1462,505,972,277,667,965,371,310,540,1283,1142
"ENSG00000261420",66,9,79,22,73,42,30,22,20,32,97,9,28,32,227,63
"ENSG00000280057",20,2,34,14,28,15,12,3,18,6,55,5,19,18,69,46
"ENSG00000232082",4,5,6,10,10,8,8,2,2,2,14,4,0,6,19,19
"ENSG00000222958",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000164458",20,8,60,10,61,70,21,0,5,415,30,0,13,4,19,172
"ENSG00000124532",18005,16501,15009,25816,22638,33752,5387,22047,8768,10883,16810,8609,5195,13816,34274,24252
"ENSG00000178409",4334,7795,14152,11225,16386,16315,5306,8271,3185,6540,7960,5573,4063,7345,15832,23501
"ENSG00000085377",11520,5425,22103,16382,30643,14131,7461,10696,5547,4970,18545,5500,8240,6805,33845,19196
"ENSG00000213079",6987,3897,15121,9123,18773,16423,5671,7046,3202,5254,13401,3645,4059,5337,22696,14852
"ENSG00000112144",1612,682,3660,1335,4850,1517,1271,880,1124,1118,3316,824,1121,721,6898,2871
"ENSG00000203760",4446,3741,7241,6107,10963,7099,2731,4703,1958,3116,6967,2009,2912,3348,9913,8845
"ENSG00000095981",1,0,2,0,2,1,0,0,0,1,7,0,1,3,5,0
"ENSG00000164484",2998,2405,5251,4169,8446,5381,2417,3617,1598,1519,4288,1615,1397,2941,7469,6694
"ENSG00000135597",8487,8739,19051,19034,25886,20128,7074,14550,4380,7542,14897,7452,6231,10385,31371,29255
"ENSG00000112584",2419,920,3881,2275,5226,2953,1267,1684,1383,1685,5560,981,1463,1357,7839,4289
"ENSG00000096060",10342,3303,19390,8532,24045,7121,5826,4646,4932,4184,18969,3437,6108,4886,32295,15258
"ENSG00000146151",10,54,43,177,147,104,8,104,4,57,85,102,28,82,49,161
"ENSG00000111863",12,8,25,0,42,4,7,4,12,4,41,4,3,13,42,16
"ENSG00000262543",0,0,0,0,0,0,0,2,0,6,0,0,0,4,0,0
"ENSG00000214113",5817,2926,12525,7670,15928,8210,4131,4766,2306,2808,7746,2004,4427,3409,15036,10921
"ENSG00000288638",6,4,11,0,18,10,0,3,0,82,11,2,8,0,8,20
"ENSG00000239472",1,4,6,0,13,9,3,2,0,0,2,2,4,0,6,6
"ENSG00000215057",0,2,2,0,2,0,4,0,0,0,2,0,0,0,0,0
"ENSG00000124785",10,16,29,38,45,6,3,37,17,76,31,64,22,10,81,61
"ENSG00000263572",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000241216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124491",74,8,127,50,267,73,95,36,20,41,127,16,30,22,130,62
"ENSG00000288564",0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
"ENSG00000286826",0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000261039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226445",23,33,53,44,54,49,23,15,16,31,55,18,26,25,117,84
"ENSG00000233085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224999",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"ENSG00000276302",1,1,2,1,4,1,3,2,0,5,14,0,1,7,5,4
"ENSG00000273712",2,0,2,7,1,2,0,4,1,2,6,0,3,1,5,8
"ENSG00000270326",1,0,4,0,4,1,3,2,0,0,0,0,2,0,2,0
"ENSG00000216802",0,0,2,1,4,0,2,4,0,0,2,0,0,0,0,2
"ENSG00000225177",307,166,579,312,535,163,120,78,174,256,777,101,307,214,1042,507
"ENSG00000279968",66,45,132,145,141,192,45,153,26,70,136,38,33,62,227,260
"ENSG00000225415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
"ENSG00000220600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000024862",1075,749,2271,1772,3059,1915,915,1267,571,664,1977,623,958,876,3460,2667
"ENSG00000219249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000265558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233893",1,0,3,4,3,3,1,2,1,0,2,0,0,3,6,2
"ENSG00000216471",0,2,2,7,6,5,0,5,0,4,2,1,1,6,2,2
"ENSG00000212333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"ENSG00000218187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000260212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219699",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000281248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000274493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000243955",6,10,14,53,48,22,4,19,6,14,8,2,8,6,2,6
"ENSG00000223622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000182793",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230375",0,0,0,0,3,0,0,0,0,0,2,0,1,0,2,0
"ENSG00000096264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"ENSG00000279284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000280371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"ENSG00000226917",0,0,0,1,2,0,0,0,0,0,4,0,0,4,4,0
"ENSG00000266494",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000146039",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124568",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000124564",0,0,4,2,0,2,2,0,0,0,0,0,6,0,4,4
"ENSG00000242387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000277410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000112343",441,748,1147,2324,1676,1996,249,2048,561,539,910,953,668,796,1969,2325
"ENSG00000272558",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000272810",0,3,2,6,8,3,0,8,2,2,6,2,1,0,9,1
"ENSG00000224447",0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000124610",6,0,8,38,8,12,2,33,24,0,4,48,6,5,20,10
"ENSG00000275714",27,33,57,63,66,60,22,49,36,26,8,23,23,32,50,38
"ENSG00000278637",6,10,10,21,5,12,8,23,0,0,4,8,0,8,3,5
"ENSG00000286522",10,50,45,43,69,51,16,33,4,22,29,6,24,45,47,89
"ENSG00000278463",2,6,8,11,29,10,2,10,8,6,18,2,5,8,21,30
"ENSG00000276410",0,0,16,9,6,12,0,2,4,0,2,0,0,4,0,0
"ENSG00000234816",0,0,0,2,0,0,0,0,0,2,0,0,0,2,1,2
"ENSG00000287080",0,0,113,148,92,158,28,13,0,0,2,2,2,22,1,1
"ENSG00000187837",291,1076,1536,5447,1776,3858,366,1033,362,931,558,290,528,1102,801,2664
"ENSG00000187475",0,2,4,0,0,0,2,0,0,0,0,0,0,2,0,0
"ENSG00000168298",43,18,166,62,188,38,20,30,16,14,154,37,54,38,172,97
"ENSG00000283064",0,1,18,11,24,7,13,18,5,18,11,3,1,10,23,22
"ENSG00000217159",0,0,1,0,0,1,0,0,1,0,0,0,0,2,0,0
"ENSG00000274290",28,66,82,162,95,147,22,70,9,45,72,21,45,86,71,138
"ENSG00000277157",4,50,56,62,51,72,11,35,11,30,18,23,8,29,33,76
"ENSG00000204516",2749,1301,3719,5066,5496,3056,1432,3589,1867,1049,3598,3621,1334,1942,8702,7071
"ENSG00000201680",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
"ENSG00000256851",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000219797",2,0,2,2,4,1,2,8,0,4,0,0,0,0,6,2
"ENSG00000225499",0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0
"ENSG00000204511",0,0,1,0,2,0,2,2,0,1,3,0,2,2,0,4
"ENSG00000198563",4594,1758,8513,5445,8388,6195,4128,7365,2927,3221,15096,4102,4347,3736,26350,12784
"ENSG00000254870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000201785",16,1,22,1,15,4,1,4,5,4,41,6,6,4,30,5
"ENSG00000265236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234006",2,5,4,1,4,14,0,0,0,2,5,0,0,4,4,16
"ENSG00000226979",1,0,12,2,1,7,1,2,1,0,7,4,4,2,9,4
"ENSG00000227507",25,2,53,37,46,12,16,21,24,24,153,10,35,14,115,46
"ENSG00000204482",8,2,26,17,28,3,11,8,10,6,44,8,20,11,45,12
"ENSG00000204475",24,12,70,79,61,46,21,44,8,25,85,83,40,23,110,182
"ENSG00000230622",19,2,7,9,22,1,0,7,3,2,14,8,3,5,24,22
"ENSG00000204472",354,27,747,163,768,159,242,73,93,14,568,44,402,120,1691,432
"ENSG00000200816",0,1,3,7,5,0,2,3,2,0,2,0,6,0,1,1
"ENSG00000274494",5,0,8,6,3,6,5,3,3,0,13,6,4,2,22,12
"ENSG00000204444",289,124,445,381,478,334,120,282,42,59,449,102,232,193,555,308
"ENSG00000204439",1652,1176,3065,2604,4617,3580,1373,2061,878,1504,2673,949,1031,1790,4741,4179
"ENSG00000227198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204438",3521,2677,8753,6328,10367,7517,3089,4309,1358,2260,4471,1840,2995,3959,8993,9829
"ENSG00000201207",2,2,3,1,5,2,1,2,1,2,2,0,3,0,5,4
"ENSG00000263020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204427",231,170,346,320,607,473,133,200,121,232,315,132,136,183,654,522
"ENSG00000266776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204424",0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0
"ENSG00000250641",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204421",2,8,27,10,29,0,11,7,7,11,35,2,12,4,28,26
"ENSG00000204410",94,14,109,82,101,80,42,152,74,28,453,73,70,43,573,222
"ENSG00000255152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000252743",6,3,0,3,4,3,1,3,6,5,28,4,2,1,19,9
"ENSG00000235663",4,0,10,2,7,0,2,1,3,0,6,1,2,3,16,2
"ENSG00000204396",127,20,354,93,344,75,61,95,49,63,203,34,101,59,506,151
"ENSG00000201555",9,1,2,2,3,7,5,9,2,0,6,1,4,11,16,6
"ENSG00000207023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000271986",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ENSG00000223967",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213722",8504,4910,20571,13141,29012,14309,6417,9009,4919,7960,17187,4712,7874,6181,21911,21354
"ENSG00000214892",2,5,5,6,10,0,0,0,4,0,0,0,2,0,18,2
"ENSG00000227939",34,26,88,125,226,182,76,130,50,32,72,52,38,34,138,134
"ENSG00000231402",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"ENSG00000256166",0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0
"ENSG00000229836",1,0,3,0,0,0,0,0,2,0,0,0,0,0,6,0
"ENSG00000277402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000271581",7,0,1,0,2,2,0,1,0,3,0,2,5,4,0,1
"ENSG00000285647",2,0,0,2,1,2,0,2,2,0,2,2,0,6,10,1
"ENSG00000201658",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000223702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225851",3,2,5,2,3,0,0,0,2,1,1,0,2,4,14,9
"ENSG00000237107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000024048",4176,2604,7328,5872,9787,6293,3028,4052,2749,2871,8135,2728,2312,2955,15058,8475
"ENSG00000206848",0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0
"ENSG00000112619",95,19,1195,702,856,568,295,246,41,30,170,20,78,34,1101,662
"ENSG00000213435",0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1
"ENSG00000124659",2351,2904,4513,4661,6595,6817,2279,3759,1461,2782,3692,1681,2112,2693,7507,7780
"ENSG00000271765",1,0,5,0,2,2,0,3,1,1,4,1,1,1,0,1
"ENSG00000272189",55,45,82,72,87,99,28,77,8,24,81,9,36,65,78,61
"ENSG00000234263",0,0,2,4,0,0,0,1,1,0,0,3,0,0,1,1
"ENSG00000212242",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000112357",1362,639,1997,1604,3240,1697,753,1208,472,383,2098,587,804,756,2800,1888
"ENSG00000201807",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000213109",2,0,0,2,0,2,0,2,0,1,2,2,0,0,2,0
"ENSG00000182747",216,81,67,187,93,167,14,110,52,40,105,41,45,82,210,186
"ENSG00000207247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225391",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ENSG00000235399",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000242574",223,9,245,24,566,46,137,35,69,22,597,21,118,38,659,81
"ENSG00000248993",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"ENSG00000204257",370,337,816,727,1278,735,350,670,222,245,769,285,412,449,1302,1193
"ENSG00000223837",9,1,16,3,9,11,4,5,5,3,16,2,4,5,30,12
"ENSG00000263756",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000181577",201,28,521,113,807,103,281,66,83,64,315,38,162,36,816,96
"ENSG00000231881",43,10,119,67,69,32,39,86,20,36,132,51,45,72,400,184
"ENSG00000183239",0,0,2,2,2,0,0,2,0,0,0,0,2,0,1,4
"ENSG00000287562",164,12,277,74,305,94,86,130,84,57,593,85,231,84,1033,436
"ENSG00000180992",6137,5383,10322,11563,15574,13878,4343,9688,2418,4045,8737,3732,4728,6084,17258,14786
"ENSG00000137216",7627,5177,12959,15287,21016,16639,5772,16572,3712,4403,12365,6451,4112,7163,25910,22275
"ENSG00000137225",118,16,506,132,362,88,134,68,92,8,316,30,254,81,823,113
"ENSG00000171453",2464,2065,4593,4179,6069,6198,1882,3361,1105,2141,3738,1486,1636,2295,6897,6891
"ENSG00000137207",8566,5149,14095,10491,20741,13444,5845,8066,4110,5139,12828,3959,6159,6189,22176,15786
"ENSG00000271754",1,5,16,7,14,25,2,15,6,10,7,4,3,4,22,15
"ENSG00000124571",20025,14025,34736,29477,47624,38267,14528,21919,8526,14072,32358,10731,11117,17441,61428,47842
"ENSG00000219470",34,30,119,80,95,95,39,51,12,40,71,46,33,32,126,80
"ENSG00000252218",0,0,3,2,1,0,2,2,0,0,3,1,0,0,2,2
"ENSG00000170734",1961,893,1604,2365,2199,1413,486,2613,603,1074,2517,1366,552,923,6489,4400
"ENSG00000203362",68,26,46,89,69,55,20,170,23,48,67,95,39,38,211,158
"ENSG00000172432",6139,2150,10172,5661,13528,6746,3854,5512,3085,2501,12529,3228,4171,3480,23368,10614
"ENSG00000124688",2412,2841,4556,5671,6508,7439,2047,4198,1107,2090,3551,1710,1740,2829,6685,8084
"ENSG00000172426",91,78,200,225,270,156,59,126,58,85,237,102,97,71,369,317
"ENSG00000218107",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
"ENSG00000236961",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ENSG00000272114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283573",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000283215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000223469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230913",0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0
"ENSG00000231102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"ENSG00000096088",8,0,4,6,23,16,10,0,0,0,10,0,14,0,42,24
"ENSG00000269387",0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1
"ENSG00000137218",520,203,961,672,1283,611,304,634,283,282,1270,399,456,273,2395,1170
"ENSG00000124593",31,6,59,60,60,43,30,65,25,31,92,18,55,23,191,71
"ENSG00000278224",3,1,4,8,5,3,0,5,2,3,15,5,5,5,20,9
"ENSG00000268745",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000206977",0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
"ENSG00000156508",883847,488762,1659334,1422620,2082627,1268305,477833,839383,388805,430564,1280833,535414,621839,549141,2136092,1863176
"ENSG00000204394",33757,23700,66506,56771,86563,60937,23355,40069,15910,21863,50284,17807,19982,30066,95763,75256
"ENSG00000204392",7527,6575,15304,14863,21959,15698,5641,10621,3982,6000,13248,5122,6438,6102,23298,18666
"ENSG00000204390",298,230,655,468,1011,435,289,299,212,268,641,156,251,378,955,762
"ENSG00000204389",1953,2147,5992,4978,7044,2631,1487,3167,1347,1239,2033,1283,1455,1689,4353,5650
"ENSG00000204388",3494,4613,9595,7458,10696,4764,2552,5673,3118,2617,6451,2283,1780,2584,11884,9755
"ENSG00000285565",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204387",6402,1963,7556,4265,7060,3192,2033,2529,2091,1912,7680,3017,3516,1944,11791,7735
"ENSG00000201823",15,7,25,23,18,29,11,24,8,10,20,13,20,22,55,54
"ENSG00000201754",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237080",5,2,14,16,17,24,5,18,8,11,36,13,7,12,42,30
"ENSG00000204366",3938,2520,13532,4648,18079,7805,4190,3598,2434,3010,8984,1457,4332,2784,16133,10713
"ENSG00000204435",1445,1057,2455,2553,3610,2991,1194,2122,655,962,2147,719,1088,1179,4308,3220
"ENSG00000236823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000130368",2,10,8,10,12,46,0,4,114,8,26,18,0,0,10,34
"ENSG00000197081",22579,17667,41125,35766,60871,45293,16242,22213,14686,21273,42248,14783,8267,20769,85699,71387
"ENSG00000268257",6,0,2,14,3,7,0,0,0,0,2,0,0,0,0,0
"ENSG00000213073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000175003",15,2,18,8,27,10,5,8,7,10,43,10,6,10,54,19
"ENSG00000216516",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000112561",113,140,392,389,653,198,227,293,127,142,305,145,139,208,627,482
"ENSG00000112539",32,4,40,7,109,17,15,8,12,46,45,11,19,6,54,34
"ENSG00000199523",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"ENSG00000206681",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223942",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000204386",9112,6197,9211,10318,14740,12843,3824,7043,5613,6759,9650,4515,3232,4792,26105,15945
"ENSG00000288646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000135316",12074,8349,24944,17442,33735,24385,9774,13396,5269,8559,21435,6305,8659,9332,36209,24433
"ENSG00000218475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000287397",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"ENSG00000218536",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000285858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000266128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
